month_iso,product_family,customer_segment,subscription_count,active_subscription_count,beginning_arr_gbp,new_business_arr_gbp,expansion_arr_gbp,price_increase_arr_gbp,contraction_arr_gbp,churn_arr_gbp,pause_arr_gbp,net_arr_delta_gbp,ending_arr_gbp,active_arr_gbp,active_mrr_gbp,control_exception_count
2019-08-01,Core,Mid-Market,62,57,412805.5199999999,11881.2,0,0,0,0,0,11881.2,424686.7199999999,424686.7199999999,35390.56,0
2019-08-01,Core,SMB,263,256,1412214.2000000002,89017.8,0,0,0,0,0,89017.8,1501232,1501232,125085.99999999996,0
2019-08-01,Legacy,Enterprise,13,12,996370.32,94500,0,0,0,0,0,94500,1090870.3199999998,1090870.3199999998,90905.86,0
2019-08-01,Legacy,Mid-Market,18,18,765734.3200000001,131926.56,0,0,0,0,0,131926.56,897660.88,897660.88,74796.73999999999,0
2019-08-01,Legacy,SMB,11,11,392283.24,36176.04,0,0,0,0,0,36176.04,428459.28,428459.28,35704.94,0
2019-08-01,Other,SMB,5,4,31800,0,0,0,0,0,0,0,31800,31800,2650,0
2019-08-01,Other,Unknown,4,3,136894.2,0,0,0,0,0,0,0,136894.2,136894.2,11407.849999999999,4
2019-09-01,AI,Enterprise,19,18,703171.7999999999,136794.72,11391,0,0,0,0,148185.72,851357.5199999999,851357.5199999999,70946.45999999999,0
2019-09-01,AI,Mid-Market,39,38,995872.92,47872.68,0,0,0,0,0,47872.68,1043745.6,1043745.6,86978.80000000002,0
2019-09-01,AI,SMB,40,38,813494.68,19261.8,0,0,0,0,0,19261.8,832756.48,832756.48,69388.04000000001,0
2019-09-01,Analytics,Enterprise,9,8,211077.6,27540,0,0,0,0,0,27540,238617.6,238617.6,19884.8,0
2019-09-01,Analytics,Mid-Market,91,90,1559960.9600000004,64499.88,0,0,0,0,0,64499.88,1624460.8400000003,1624460.8400000003,135355.07,0
2019-09-01,Analytics,SMB,123,116,1513932.48,126720,8258.04,0,0,0,0,134978.03999999998,1648910.5199999998,1643150.5199999998,136929.21,0
2019-09-01,Core,Enterprise,13,13,117408,31281.72,0,0,0,0,0,31281.72,148689.72,148689.72,12390.81,0
2019-09-01,Core,Mid-Market,65,60,424686.72,23490,1097.52,0,0,0,0,24587.52,449274.24,449274.24,37439.52,0
2019-09-01,Core,SMB,276,268,1501232,69007.2,0,0,0,0,0,69007.2,1570239.2000000002,1570239.2000000002,130836.6,0
2019-09-01,Legacy,Enterprise,15,14,1090870.32,144091.8,0,0,0,0,0,144091.8,1234962.12,1234962.12,102913.50999999998,0
2019-09-01,Legacy,Mid-Market,19,19,897660.88,56700,0,0,0,0,0,56700,954360.88,954360.88,79521.74,0
2019-09-01,Legacy,SMB,12,12,428459.27999999997,35700,0,0,0,0,0,35700,464159.28,464159.28,38679.94,0
2019-09-01,Other,SMB,6,6,31800,50561.52,0,0,0,0,0,50561.52,82361.51999999999,82361.51999999999,6863.46,0
2019-09-01,Other,Unknown,6,5,136894.2,33540,0,0,0,0,0,33540,170434.2,170434.2,14202.849999999999,6
2019-10-01,AI,Enterprise,19,18,851357.5199999999,0,0,0,0,0,0,0,851357.5199999999,851357.5199999999,70946.46,0
2019-10-01,AI,Mid-Market,41,40,1043745.6,49523.04,0,0,0,0,0,49523.04,1093268.64,1093268.64,91105.72000000002,0
2019-10-01,AI,SMB,41,39,832756.4800000001,22500,0,0,0,0,0,22500,855256.4800000001,855256.4800000001,71263.04,0
2019-10-01,Analytics,Enterprise,9,8,238617.6,0,0,0,0,0,0,0,238617.6,238617.6,19884.8,0
2019-10-01,Analytics,Mid-Market,92,91,1624460.8400000003,18468,0,0,0,0,0,18468,1642928.8400000003,1642928.8400000003,136894.07,0
2019-10-01,Analytics,SMB,131,123,1648910.52,98984.04000000001,0,0,0,0,0,98984.04000000001,1747894.56,1742134.56,145177.88,0
2019-10-01,Core,Enterprise,14,14,148689.72,16273.92,2799.24,0,0,0,0,19073.16,167762.87999999998,167762.87999999998,13980.24,0
2019-10-01,Core,Mid-Market,70,64,449274.23999999993,28920.72,0,0,0,0,0,28920.72,478194.95999999996,478194.95999999996,39849.58000000001,0
2019-10-01,Core,SMB,288,280,1570239.2000000002,71100,0,0,0,0,0,71100,1641339.2,1641339.2,136761.59999999998,0
2019-10-01,Legacy,Enterprise,15,15,1234962.1199999999,75339.84,0,0,0,0,0,75339.84,1310301.96,1310301.96,109191.83,0
2019-10-01,Legacy,Mid-Market,23,21,954360.8800000001,102869.28,0,0,0,0,0,102869.28,1057230.1600000001,1057230.1600000001,88094.18000000001,0
2019-10-01,Legacy,SMB,14,14,464159.28,84100,0,0,0,0,0,84100,548259.28,548259.28,45679.94,1
2019-10-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2019-10-01,Other,Unknown,6,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,6
2019-11-01,AI,Enterprise,19,18,851357.52,0,0,0,0,0,0,0,851357.52,851357.52,70946.45999999999,0
2019-11-01,AI,Mid-Market,44,42,1093268.64,51564.119999999995,0,0,0,0,0,51564.119999999995,1144832.7600000002,1144832.7600000002,95402.72999999998,0
2019-11-01,AI,SMB,44,42,855256.4800000001,61678.08,0,0,0,0,0,61678.08,916934.56,916934.56,76402.88,0
2019-11-01,Analytics,Enterprise,9,8,238617.6,0,0,0,0,0,0,0,238617.6,238617.6,19884.8,0
2019-11-01,Analytics,Mid-Market,98,97,1642928.8400000003,109836,0,0,0,0,0,109836,1752764.8400000003,1752764.8400000003,146047.07,0
2019-11-01,Analytics,SMB,135,129,1747894.56,84240,0,0,0,0,0,84240,1832134.56,1826374.56,152197.88,0
2019-11-01,Core,Enterprise,14,14,167762.88,0,0,0,0,0,0,0,167762.88,167762.88,13980.24,0
2019-11-01,Core,Mid-Market,71,65,478194.95999999996,8100,0,0,0,0,0,8100,486294.95999999996,486294.95999999996,40524.58,0
2019-11-01,Core,SMB,305,296,1641339.2000000002,92606.52,0,0,0,0,0,92606.52,1733945.7200000002,1733945.7200000002,144478.81,0
2019-11-01,Legacy,Enterprise,15,15,1310301.96,0,0,0,0,0,0,0,1310301.96,1310301.96,109191.83000000002,0
2019-11-01,Legacy,Mid-Market,25,23,1057230.16,115941.12,0,0,0,0,0,115941.12,1173171.28,1173171.28,97755.94,0
2019-11-01,Legacy,SMB,14,14,548259.28,0,0,0,0,0,0,0,548259.28,548259.28,45679.94,0
2019-11-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2019-11-01,Other,Unknown,6,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,6
2019-12-01,AI,Enterprise,20,19,851357.52,32474.04,0,0,16787.64,0,0,15686.400000000001,867043.9199999999,867043.9199999999,72253.66,0
2019-12-01,AI,Mid-Market,45,43,1144832.76,28856.28,0,0,0,0,0,28856.28,1173689.04,1173689.04,97807.42000000001,0
2019-12-01,AI,SMB,47,45,916934.5599999999,70369.56,0,0,0,0,0,70369.56,987304.12,987304.12,82267.01,0
2019-12-01,Analytics,Enterprise,11,10,238617.6,48264.240000000005,0,0,0,0,0,48264.240000000005,286881.83999999997,286881.83999999997,23906.82,0
2019-12-01,Analytics,Mid-Market,100,98,1752764.8400000005,38880,0,0,0,18468,0,20412,1773176.8400000005,1773176.8400000005,147748.07000000004,0
2019-12-01,Analytics,SMB,144,138,1832134.56,126215.92,0,0,0,0,0,126215.92,1958350.48,1952590.48,162707.54000000004,1
2019-12-01,Core,Enterprise,14,14,167762.88,0,0,0,0,0,0,0,167762.88,167762.88,13980.24,0
2019-12-01,Core,Mid-Market,72,66,486294.95999999996,7290,0,0,0,0,0,7290,493584.95999999996,493584.95999999996,41132.079999999994,0
2019-12-01,Core,SMB,320,311,1733945.7200000002,88569.36,0,0,0,0,0,88569.36,1822515.0800000005,1822515.0800000005,151859.59,0
2019-12-01,Legacy,Enterprise,16,16,1310301.9599999997,94500,0,0,0,0,0,94500,1404801.9599999997,1404801.9599999997,117066.83,0
2019-12-01,Legacy,Mid-Market,28,28,1173171.2800000003,259860.47999999998,0,0,0,0,0,259860.47999999998,1433031.76,1433031.76,119410.98000000001,0
2019-12-01,Legacy,SMB,16,16,548259.28,78575.16,0,0,0,0,0,78575.16,626834.44,626834.44,52227.87,0
2019-12-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2019-12-01,Other,Unknown,6,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,6
2020-01-01,AI,Enterprise,21,20,867043.9200000002,45562.44,0,0,0,0,0,45562.44,912606.3600000001,912606.3600000001,76050.53000000001,0
2020-01-01,AI,Mid-Market,46,44,1173689.04,30375,0,0,0,0,0,30375,1204064.04,1204064.04,100338.67,0
2020-01-01,AI,SMB,49,47,987304.12,43875,0,0,0,0,0,43875,1031179.12,1031179.12,85923.26000000001,0
2020-01-01,Analytics,Enterprise,11,10,286881.84,0,0,0,0,0,0,0,286881.84,286881.84,23906.82,0
2020-01-01,Analytics,Mid-Market,100,98,1773176.8400000003,0,5924.16,0,0,0,0,5924.16,1779101.0000000002,1779101.0000000002,148241.75,0
2020-01-01,Analytics,SMB,151,145,1958350.48,98640,0,0,0,0,0,98640,2056990.48,2051230.48,170927.54,0
2020-01-01,Core,Enterprise,14,14,167762.88,0,0,0,0,0,0,0,167762.88,167762.88,13980.24,0
2020-01-01,Core,Mid-Market,72,66,493584.95999999996,0,0,0,0,0,0,0,493584.95999999996,493584.95999999996,41132.079999999994,0
2020-01-01,Core,SMB,329,318,1822515.0799999998,48977.04,0,0,0,6000,0,42977.04,1865492.1199999999,1865492.1199999999,155441.00999999998,0
2020-01-01,Legacy,Enterprise,17,17,1404801.9600000002,85050,0,0,0,0,0,85050,1489851.9600000002,1489851.9600000002,124154.32999999999,0
2020-01-01,Legacy,Mid-Market,31,31,1433031.76,155264.28,0,0,0,0,0,155264.28,1588296.04,1588296.04,132349.66999999998,0
2020-01-01,Legacy,SMB,20,20,626834.4400000001,150121.68,0,0,0,0,0,150121.68,776956.12,776956.12,64738.01,0
2020-01-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2020-01-01,Other,Unknown,6,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,6
2020-02-01,AI,Enterprise,21,20,912606.3600000001,0,0,0,0,0,0,0,912606.3600000001,912606.3600000001,76050.53,0
2020-02-01,AI,Mid-Market,49,48,1204064.0400000003,110405.88,5434.92,0,0,0,0,115840.8,1319904.84,1319904.84,109992.07,0
2020-02-01,AI,SMB,52,50,1031179.1200000001,60853.44,0,0,0,0,0,60853.44,1092032.56,1092032.56,90994.38,0
2020-02-01,Analytics,Enterprise,12,11,286881.83999999997,22813.2,0,0,0,0,0,22813.2,309695.04,309695.04,25807.920000000002,0
2020-02-01,Analytics,Mid-Market,106,104,1779101.0000000002,116640,0,0,0,0,0,116640,1895741.0000000002,1895741.0000000002,157961.75000000003,0
2020-02-01,Analytics,SMB,157,151,2056990.4799999997,84240,0,0,0,0,0,84240,2141230.4799999995,2135470.4799999995,177947.54,0
2020-02-01,Core,Enterprise,14,14,167762.88,0,0,0,3336.96,0,0,-3336.96,164425.91999999998,164425.91999999998,13702.16,0
2020-02-01,Core,Mid-Market,74,68,493584.9599999999,16200,0,0,0,0,0,16200,509784.9599999999,509784.9599999999,42482.08,0
2020-02-01,Core,SMB,338,328,1865492.12,60769.68,0,0,0,0,0,60869.68,1926361.8,1926361.8,160505.14999999994,1
2020-02-01,Legacy,Enterprise,18,18,1489851.96,80192.52,11255.16,0,0,0,0,91447.68000000001,1581299.6400000001,1581299.6400000001,131774.97,0
2020-02-01,Legacy,Mid-Market,35,35,1588296.04,205025,14366.52,0,0,0,0,219391.52000000002,1807687.5599999998,1807687.5599999998,150615.63,2
2020-02-01,Legacy,SMB,21,21,776956.12,24057.96,0,0,0,0,0,24057.96,801014.08,801014.08,66742.84,0
2020-02-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2020-02-01,Other,Unknown,6,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,6
2020-03-01,AI,Enterprise,21,20,912606.3600000001,0,0,0,0,0,0,0,912606.3600000001,912606.3600000001,76050.53,0
2020-03-01,AI,Mid-Market,53,52,1319904.84,118462.44,0,0,0,0,0,118462.44,1438367.28,1438367.28,119863.94000000003,0
2020-03-01,AI,SMB,53,51,1092032.56,22500,0,0,0,0,0,22500,1114532.56,1114532.56,92869.37999999999,0
2020-03-01,Analytics,Enterprise,12,11,309695.04000000004,0,0,0,0,0,0,0,309695.04000000004,309695.04000000004,25807.92,0
2020-03-01,Analytics,Mid-Market,109,107,1895741.0000000005,51242.16,3419.28,0,0,0,0,54661.44,1950402.4400000002,1950402.4400000002,162516.87,0
2020-03-01,Analytics,SMB,163,157,2141230.4800000004,85680,0,0,0,0,0,85680,2226910.4800000004,2221150.4800000004,185087.54,0
2020-03-01,Core,Enterprise,14,14,164425.92,0,0,0,0,0,0,0,164425.92,164425.92,13702.16,0
2020-03-01,Core,Mid-Market,79,73,509784.95999999996,40132.56,0,0,0,0,0,40132.56,549917.52,549917.52,45826.46000000001,0
2020-03-01,Core,SMB,356,347,1926361.7999999998,111402.72,0,0,0,0,0,111402.72,2037764.5199999998,2037764.5199999998,169788.70999999996,0
2020-03-01,Legacy,Enterprise,20,20,1581299.64,148404.72,0,0,0,0,0,148404.72,1729704.36,1729704.36,144142.03,0
2020-03-01,Legacy,Mid-Market,39,39,1807687.5600000005,212728.32,0,0,0,0,0,212728.32,2020415.8800000004,2020415.8800000004,168342.99,0
2020-03-01,Legacy,SMB,23,23,801014.08,74331.23999999999,0,0,0,0,0,74331.23999999999,875345.32,875345.32,72937.11,0
2020-03-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2020-03-01,Other,Unknown,6,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,6
2020-04-01,AI,Enterprise,21,20,912606.3599999999,0,0,0,0,0,0,0,912606.3599999999,912606.3599999999,76050.53,0
2020-04-01,AI,Mid-Market,54,53,1438367.28,30375,0,0,0,0,0,30375,1468742.28,1468742.28,122395.19000000002,0
2020-04-01,AI,SMB,55,53,1114532.56,43875,0,0,0,0,0,43875,1158407.56,1158407.56,96525.63,0
2020-04-01,Analytics,Enterprise,12,11,309695.04,0,0,0,0,0,0,0,309695.04,309695.04,25807.92,0
2020-04-01,Analytics,Mid-Market,111,109,1950402.4400000004,36936,0,0,0,0,0,36936,1987338.4400000004,1987338.4400000004,165594.86999999997,0
2020-04-01,Analytics,SMB,169,162,2226910.48,74482.68,0,0,0,0,0,74482.68,2301393.16,2295633.16,191294.43,0
2020-04-01,Core,Enterprise,15,14,164425.91999999998,0,0,0,0,0,0,0,164425.91999999998,164425.91999999998,13702.16,0
2020-04-01,Core,Mid-Market,80,74,549917.52,7695,0,0,0,0,0,7695,557612.52,557612.52,46467.71,0
2020-04-01,Core,SMB,368,358,2037764.52,64600,0,0,0,0,0,64600,2102364.5200000005,2102364.5200000005,175163.70999999996,1
2020-04-01,Legacy,Enterprise,21,21,1729704.3599999996,94500,0,0,0,0,0,94500,1824204.3599999996,1824204.3599999996,152017.03000000003,0
2020-04-01,Legacy,Mid-Market,43,43,2020415.8800000001,147165.6,8888.04,0,0,0,0,156053.64,2176469.52,2176469.52,181347.46000000002,0
2020-04-01,Legacy,SMB,23,23,875345.32,0,0,0,0,0,0,0,875345.32,875345.32,72937.11,0
2020-04-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2020-04-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-05-01,AI,Enterprise,21,20,912606.3600000001,0,0,0,0,0,0,0,912606.3600000001,912606.3600000001,76050.53,0
2020-05-01,AI,Mid-Market,54,53,1468742.2799999998,0,0,0,0,0,0,0,1468742.2799999998,1468742.2799999998,122395.19000000002,0
2020-05-01,AI,SMB,57,54,1158407.56,45000,0,0,0,22500,0,22500,1180907.56,1180907.56,98400.62999999999,0
2020-05-01,Analytics,Enterprise,13,12,309695.04000000004,26100.12,0,0,0,0,0,26100.12,335795.16000000003,335795.16000000003,27982.93,0
2020-05-01,Analytics,Mid-Market,114,111,1987338.4400000004,38008,0,0,0,0,0,38008,2025346.4400000004,2025346.4400000004,168753.87000000002,1
2020-05-01,Analytics,SMB,175,168,2301393.16,86836.2,0,0,0,0,0,86836.2,2388229.360000001,2382469.360000001,198530.78,0
2020-05-01,Core,Enterprise,16,15,164425.91999999998,10176.6,0,0,0,0,0,10176.6,174602.52,174602.52,14550.21,0
2020-05-01,Core,Mid-Market,84,77,557612.52,23895,0,0,0,0,0,23895,581507.52,581507.52,48458.959999999985,0
2020-05-01,Core,SMB,377,367,2102364.52,55490.88,0,0,1069.68,0,0,54421.2,2156785.7199999997,2156785.7199999997,179698.80999999997,0
2020-05-01,Legacy,Enterprise,22,22,1824204.3599999999,68457.6,0,0,0,0,0,68457.6,1892661.96,1892661.96,157721.83,0
2020-05-01,Legacy,Mid-Market,46,46,2176469.52,223768.08,0,0,0,0,0,223768.08,2400237.6,2400237.6,199994.8,0
2020-05-01,Legacy,SMB,24,24,875345.3200000002,37800,0,0,0,0,0,37800,913145.3200000001,913145.3200000001,76087.11,0
2020-05-01,Other,SMB,6,6,82361.51999999999,0,0,0,0,0,0,0,82361.51999999999,82361.51999999999,6863.46,0
2020-05-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-06-01,AI,Enterprise,23,22,912606.3600000001,106254.36,0,0,0,0,0,106254.36,1018860.72,1018860.72,84905.06000000003,0
2020-06-01,AI,Mid-Market,58,57,1468742.28,111059.52,0,0,0,0,0,111059.52,1579801.8000000003,1579801.8000000003,131650.15000000002,0
2020-06-01,AI,SMB,58,55,1180907.56,22500,0,0,0,0,0,22500,1203407.56,1203407.56,100275.63,0
2020-06-01,Analytics,Enterprise,13,12,335795.16,0,0,0,0,0,0,0,335795.16,335795.16,27982.93,0
2020-06-01,Analytics,Mid-Market,116,113,2025346.4400000002,37908,0,0,0,0,0,37908,2063254.4400000002,2063254.4400000002,171912.87000000002,0
2020-06-01,Analytics,SMB,179,172,2388229.3600000003,56880,0,0,0,0,0,56980,2445209.3600000003,2439449.3600000003,203270.78,1
2020-06-01,Core,Enterprise,16,15,174602.52,0,0,0,0,0,0,0,174602.52,174602.52,14550.21,0
2020-06-01,Core,Mid-Market,88,81,581507.5199999999,32400,0,0,0,0,0,32400,613907.5199999999,613907.5199999999,51158.95999999999,0
2020-06-01,Core,SMB,392,380,2156785.7199999997,75670.56,0,0,0,0,0,75670.56,2232456.28,2232456.28,186004.68999999994,0
2020-06-01,Legacy,Enterprise,22,22,1892661.9600000002,0,0,0,0,0,0,0,1892661.9600000002,1892661.9600000002,157721.83000000002,0
2020-06-01,Legacy,Mid-Market,51,50,2400237.5999999996,199459.44,0,0,0,0,0,199459.44,2599697.04,2599697.04,216616.41999999995,0
2020-06-01,Legacy,SMB,25,25,913145.3200000002,35778.12,0,0,0,0,0,35778.12,948923.4400000002,948923.4400000002,79068.62,0
2020-06-01,Other,SMB,7,7,82361.51999999999,5700,0,0,0,0,0,5700,88061.51999999999,88061.51999999999,7338.46,0
2020-06-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-07-01,AI,Enterprise,25,24,1018860.7199999999,70154.51999999999,0,0,0,0,0,70154.51999999999,1089015.2399999998,1089015.2399999998,90751.27,0
2020-07-01,AI,Mid-Market,59,58,1579801.8,27337.56,0,0,0,0,0,27337.56,1607139.36,1607139.36,133928.28000000003,0
2020-07-01,AI,SMB,60,57,1203407.56,45000,0,0,0,0,0,45000,1248407.56,1248407.56,104025.63,0
2020-07-01,Analytics,Enterprise,13,12,335795.16000000003,0,7622.4,0,0,0,0,7622.4,343417.56,343417.56,28618.13,0
2020-07-01,Analytics,Mid-Market,121,119,2063254.4400000002,107117.64,0,0,0,0,0,107117.64,2170372.08,2170372.08,180839.34000000005,0
2020-07-01,Analytics,SMB,185,178,2445209.36,86400,0,0,0,0,0,86400,2531609.36,2525849.36,210470.78,0
2020-07-01,Core,Enterprise,16,15,174602.52000000002,0,3299.16,0,0,0,0,3299.16,177901.68,177901.68,14825.140000000001,0
2020-07-01,Core,Mid-Market,93,86,613907.5199999999,36877.56,0,0,0,0,0,36877.56,650785.0799999998,650785.0799999998,54232.08999999998,0
2020-07-01,Core,SMB,407,396,2232456.28,95500,0,0,0,0,0,95500,2327956.28,2327956.28,193954.68999999994,1
2020-07-01,Legacy,Enterprise,25,25,1892661.9599999997,248326.91999999998,0,0,0,0,0,248326.91999999998,2140988.88,2140988.88,178415.74,0
2020-07-01,Legacy,Mid-Market,54,52,2599697.04,90938.64,0,0,0,0,0,90938.64,2690635.68,2690635.68,224194.63999999998,0
2020-07-01,Legacy,SMB,26,26,948923.4400000001,36640.44,0,0,0,0,0,36640.44,985563.88,985563.88,82121.98999999999,0
2020-07-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2020-07-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-08-01,AI,Enterprise,25,24,1089015.24,0,0,0,0,0,0,0,1089015.24,1089015.24,90751.27,0
2020-08-01,AI,Mid-Market,63,62,1607139.3599999999,124282.20000000001,6980.76,0,0,0,0,131262.96000000002,1738402.3199999998,1738402.3199999998,144866.86000000002,0
2020-08-01,AI,SMB,62,59,1248407.56,43875,0,0,0,0,0,43875,1292282.56,1292282.56,107681.88,0
2020-08-01,Analytics,Enterprise,13,12,343417.56,0,0,0,0,0,0,0,343417.56,343417.56,28618.13,0
2020-08-01,Analytics,Mid-Market,127,125,2170372.08,113605.2,3620.04,0,0,0,0,117225.24,2287597.32,2287597.32,190608.11,0
2020-08-01,Analytics,SMB,195,188,2531609.36,146184.96,3900.6,0,0,0,0,150085.56,2681694.9200000004,2675934.9200000004,222977.90999999997,0
2020-08-01,Core,Enterprise,18,17,177901.68,23345.52,0,0,0,0,0,23345.52,201247.2,201247.2,16770.6,0
2020-08-01,Core,Mid-Market,99,92,650785.08,46980,0,0,0,0,0,46980,697765.08,697765.08,58147.08999999998,0
2020-08-01,Core,SMB,415,403,2327956.2800000003,42000,1220.64,0,0,0,0,43220.64,2371176.9200000004,2371176.9200000004,197556.41000000003,0
2020-08-01,Legacy,Enterprise,28,28,2140988.8800000004,199845.84,0,0,0,0,0,199845.84,2340834.7199999997,2340834.7199999997,195069.56,0
2020-08-01,Legacy,Mid-Market,55,53,2690635.6799999997,56700,0,0,0,0,0,56700,2747335.6799999992,2747335.6799999992,228919.63999999998,0
2020-08-01,Legacy,SMB,27,27,985563.88,39900,0,0,0,0,0,39900,1025463.88,1025463.88,85446.98999999998,0
2020-08-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2020-08-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-09-01,AI,Enterprise,26,25,1089015.2399999998,48093.72,0,0,0,0,0,48093.72,1137108.96,1137108.96,94759.08000000002,0
2020-09-01,AI,Mid-Market,67,66,1738402.3199999998,89606.16,9268.56,0,0,0,0,98874.72,1837277.04,1837277.04,153106.42,0
2020-09-01,AI,SMB,63,60,1292282.56,22500,0,0,0,0,0,22500,1314782.56,1314782.56,109556.87999999999,0
2020-09-01,Analytics,Enterprise,13,12,343417.56,0,0,0,0,0,0,0,343417.56,343417.56,28618.13,0
2020-09-01,Analytics,Mid-Market,130,128,2287597.32,58320,0,0,0,0,0,58320,2345917.32,2345917.32,195468.11000000002,0
2020-09-01,Analytics,SMB,202,195,2681694.9200000004,102422.64,0,0,0,0,0,102422.64,2784117.560000001,2778357.560000001,231513.12999999998,0
2020-09-01,Core,Enterprise,19,18,201247.2,8127.24,0,0,0,0,0,8127.24,209374.44,209374.44,17447.870000000003,0
2020-09-01,Core,Mid-Market,101,94,697765.0800000001,14660.16,0,0,0,0,0,14660.16,712425.24,712425.24,59368.76999999999,0
2020-09-01,Core,SMB,428,416,2371176.9199999985,75208.44,0,0,0,0,0,75308.44,2446485.3599999985,2446485.3599999985,203823.77999999997,1
2020-09-01,Legacy,Enterprise,28,28,2340834.7199999997,0,0,0,0,0,0,0,2340834.7199999997,2340834.7199999997,195069.56,0
2020-09-01,Legacy,Mid-Market,58,56,2747335.6799999997,138999.52000000002,0,0,0,0,0,138999.52000000002,2886335.1999999997,2886335.1999999997,240494.6,1
2020-09-01,Legacy,SMB,28,28,1025463.8800000001,37800,0,0,0,0,0,37800,1063263.8800000001,1063263.8800000001,88596.98999999999,0
2020-09-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2020-09-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-10-01,AI,Enterprise,26,25,1137108.9600000002,0,0,0,0,0,0,0,1137108.9600000002,1137108.9600000002,94759.08,0
2020-10-01,AI,Mid-Market,69,68,1837277.04,51959.399999999994,0,0,0,0,0,51959.399999999994,1889236.4400000002,1889236.4400000002,157436.37000000002,0
2020-10-01,AI,SMB,66,63,1314782.5599999998,66375,0,0,0,0,0,66375,1381157.5599999998,1381157.5599999998,115088.12999999999,0
2020-10-01,Analytics,Enterprise,13,12,343417.56,0,0,0,0,0,0,0,343417.56,343417.56,28618.13,0
2020-10-01,Analytics,Mid-Market,136,134,2345917.3200000003,102374.28,0,0,0,0,0,102374.28,2448291.6000000006,2448291.6000000006,203999.30000000005,0
2020-10-01,Analytics,SMB,208,201,2784117.56,89275.68,0,0,0,0,0,89375.68,2873493.24,2867733.24,238952.77,1
2020-10-01,Core,Enterprise,20,19,209374.44,12825,0,0,0,0,0,12825,222199.44,222199.44,18516.62,0
2020-10-01,Core,Mid-Market,103,96,712425.24,16200,0,0,0,0,0,16200,728625.24,728625.24,60718.77,0
2020-10-01,Core,SMB,442,428,2446485.3599999994,66873.6,830.64,0,0,0,0,67704.24,2514189.599999999,2514189.599999999,209465.79999999993,0
2020-10-01,Legacy,Enterprise,31,31,2340834.72,246772.44,0,0,0,0,0,246772.44,2587607.16,2587607.16,215633.93,0
2020-10-01,Legacy,Mid-Market,63,62,2886335.2,328860,0,0,17196.12,0,0,311663.88,3197999.08,3197999.08,266466.58999999997,0
2020-10-01,Legacy,SMB,28,28,1063263.88,0,0,0,0,0,0,0,1063263.88,1063263.88,88596.98999999999,0
2020-10-01,Other,SMB,7,7,88061.51999999999,0,0,0,0,0,0,0,88061.51999999999,88061.51999999999,7338.46,0
2020-10-01,Other,Unknown,7,5,170434.2,0,0,0,0,0,0,0,170434.2,170434.2,14202.849999999999,7
2020-11-01,AI,Enterprise,27,26,1137108.96,35293.32,12549.12,0,0,0,0,47842.44,1184951.4,1184951.4,98745.94999999998,0
2020-11-01,AI,Mid-Market,69,68,1889236.4400000004,0,0,0,0,0,0,0,1889236.4400000004,1889236.4400000004,157436.36999999997,0
2020-11-01,AI,SMB,69,66,1381157.56,65250,0,0,0,0,0,65250,1446407.56,1446407.56,120525.62999999999,0
